series,iso3,country,year,value,lower_bound,upper_bound,sex,age,reporting_type,nature,unit_code,source,is_headline
SH_STA_MORT,CRI,Costa Rica,2018,28.37408,24.8963,31.65807,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CRI,Costa Rica,2019,25.72865,22.24337,28.95915,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CRI,Costa Rica,2020,34.08731,27.41266,41.82277,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CRI,Costa Rica,2021,43.94856,34.31127,55.00467,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CRI,Costa Rica,2022,27.41604,22.02002,33.41947,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CRI,Costa Rica,2023,24.1198,19.38098,27.93451,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CUB,Cuba,2000,48.19773,44.233,51.97708,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CUB,Cuba,2001,46.23062,42.38049,49.85165,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CUB,Cuba,2002,45.36349,41.60481,48.84511,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CUB,Cuba,2003,44.37065,40.89404,47.38858,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CUB,Cuba,2004,44.12797,40.92604,47.11558,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CUB,Cuba,2005,42.95019,39.96528,46.17811,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CUB,Cuba,2006,41.98547,39.04562,45.56948,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CUB,Cuba,2007,41.88979,38.96503,45.57598,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CUB,Cuba,2008,43.6271,40.58568,47.43426,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CUB,Cuba,2009,44.993,41.81037,48.87538,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CUB,Cuba,2010,43.88002,40.74829,47.74725,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CUB,Cuba,2011,43.58694,40.28214,47.2783,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CUB,Cuba,2012,42.49497,39.14345,46.01898,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CUB,Cuba,2013,42.28007,38.91806,45.77806,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CUB,Cuba,2014,42.14867,38.83204,45.59463,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CUB,Cuba,2015,41.48397,38.18291,44.94036,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CUB,Cuba,2016,40.45728,37.21293,43.77495,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CUB,Cuba,2017,39.2643,36.0644,42.6499,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CUB,Cuba,2018,39.17947,35.85624,43.04402,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CUB,Cuba,2019,39.72424,35.91495,44.3011,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CUB,Cuba,2020,39.95422,36.20907,44.34506,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CUB,Cuba,2021,171.67994,155.47777,189.71068,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CUB,Cuba,2022,40.95331,35.34123,48.32777,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,CUB,Cuba,2023,34.79424,29.02746,42.1867,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,DOM,Dominican Republic,2000,75.59829,71.45465,80.08286,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,DOM,Dominican Republic,2001,68.08629,64.09006,72.13206,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,DOM,Dominican Republic,2002,68.24472,64.27381,72.15011,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,DOM,Dominican Republic,2003,71.36468,67.4088,75.30062,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,DOM,Dominican Republic,2004,77.85296,73.51914,82.13136,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,DOM,Dominican Republic,2005,83.45659,79.18108,87.85377,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,DOM,Dominican Republic,2006,86.63941,82.44115,90.88672,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,DOM,Dominican Republic,2007,90.0094,85.70891,94.31829,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,DOM,Dominican Republic,2008,93.62418,89.10506,98.40465,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,DOM,Dominican Republic,2009,95.73007,91.01883,100.49099,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,DOM,Dominican Republic,2010,91.65964,87.23715,96.43228,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,DOM,Dominican Republic,2011,90.67073,86.17018,95.21678,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,DOM,Dominican Republic,2012,88.5217,84.0008,92.93804,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,DOM,Dominican Republic,2013,90.95711,86.06143,95.85538,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,DOM,Dominican Republic,2014,95.29755,89.74257,101.08371,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,DOM,Dominican Republic,2015,102.25961,96.60093,108.44449,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,DOM,Dominican Republic,2016,105.72369,99.23077,112.4989,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,DOM,Dominican Republic,2017,103.77688,96.96489,111.25918,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,DOM,Dominican Republic,2018,106.73394,96.15395,118.71255,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,DOM,Dominican Republic,2019,118.09314,102.01623,138.20129,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,DOM,Dominican Republic,2020,121.46605,97.69291,150.95724,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,DOM,Dominican Republic,2021,152.54161,112.02383,217.28225,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,DOM,Dominican Republic,2022,124.12434,88.82271,173.29502,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,DOM,Dominican Republic,2023,124.47325,86.3442,184.61429,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,ECU,Ecuador,2000,122.73784,110.1497,134.91322,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,ECU,Ecuador,2001,116.18089,104.25834,127.47571,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,ECU,Ecuador,2002,109.31655,98.17632,119.80797,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,ECU,Ecuador,2003,101.78602,91.55226,111.27498,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,ECU,Ecuador,2004,96.85289,87.24606,105.45544,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,ECU,Ecuador,2005,93.50637,84.59867,101.69073,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,ECU,Ecuador,2006,90.02558,81.89679,97.71251,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,ECU,Ecuador,2007,85.85287,78.26309,93.12421,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,ECU,Ecuador,2008,83.24401,75.92773,90.21071,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,ECU,Ecuador,2009,81.52688,74.55946,88.53844,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,ECU,Ecuador,2010,79.70975,73.09387,86.69581,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,ECU,Ecuador,2011,76.62996,70.21649,83.28563,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,ECU,Ecuador,2012,72.43839,66.49484,78.82393,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,ECU,Ecuador,2013,68.12781,62.48424,74.14302,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,ECU,Ecuador,2014,64.88269,59.35825,70.71482,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,ECU,Ecuador,2015,64.22836,58.61742,70.19063,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,ECU,Ecuador,2016,64.70521,58.96552,71.18462,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,ECU,Ecuador,2017,61.50861,55.95506,68.41705,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,ECU,Ecuador,2018,60.93285,55.09917,68.66817,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,ECU,Ecuador,2019,61.52598,55.02939,69.98451,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,ECU,Ecuador,2020,91.49858,68.61171,128.84325,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,ECU,Ecuador,2021,93.3707,69.64093,130.94573,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,ECU,Ecuador,2022,68.72916,58.1227,85.02064,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,ECU,Ecuador,2023,55.37107,48.04748,66.35365,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,SLV,El Salvador,2000,47.69612,40.3714,56.14385,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,SLV,El Salvador,2001,45.28337,38.6274,52.81533,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,SLV,El Salvador,2002,39.8673,34.23829,46.14754,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,SLV,El Salvador,2003,37.74841,32.76667,43.21454,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,SLV,El Salvador,2004,34.61605,30.52106,39.15696,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,SLV,El Salvador,2005,33.77924,30.1075,37.81202,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,SLV,El Salvador,2006,33.13052,29.39976,36.93412,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,SLV,El Salvador,2007,33.18813,29.35775,37.49397,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,SLV,El Salvador,2008,33.20441,29.0659,37.8559,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,SLV,El Salvador,2009,34.55275,29.80113,39.8819,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,SLV,El Salvador,2010,34.32537,29.45672,39.97368,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,SLV,El Salvador,2011,35.43197,30.19062,41.4636,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,SLV,El Salvador,2012,36.24238,30.73287,42.68797,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,SLV,El Salvador,2013,38.73457,32.83788,46.08785,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,SLV,El Salvador,2014,40.74637,34.13296,48.8067,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,SLV,El Salvador,2015,42.94738,35.72265,52.16775,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,SLV,El Salvador,2016,43.40186,35.56993,54.04168,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,SLV,El Salvador,2017,43.87454,35.02362,55.69927,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,SLV,El Salvador,2018,42.82344,33.19659,56.20654,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,SLV,El Salvador,2019,40.28957,30.26017,54.65506,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,SLV,El Salvador,2020,48.01989,33.64188,70.70976,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,SLV,El Salvador,2021,58.47763,37.13156,95.55081,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,SLV,El Salvador,2022,38.76226,26.17377,59.63463,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,SLV,El Salvador,2023,39.10834,24.80599,62.72833,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,GTM,Guatemala,2000,165.81012,159.31097,172.74865,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,GTM,Guatemala,2001,162.13815,154.64222,169.55576,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,GTM,Guatemala,2002,153.38861,144.91391,161.05917,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,GTM,Guatemala,2003,149.60913,141.09187,157.70077,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,GTM,Guatemala,2004,148.04706,139.30188,156.26262,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
SH_STA_MORT,GTM,Guatemala,2005,152.85182,144.85964,160.87385,FEMALE,_T,G,M,PER_100000_LIVE_BIRTHS,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,True
